Período,DEPARTAMENTO,SE SINTIERON ALGUNA VEZ DISCRIMINADOS,Numero Faltas
Nov 2020 - Abr 2021,APURÍMAC,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,59.390970000000003
Nov 2020 - Abr 2021,AREQUIPA,PARA ELEGIR AUTORIDADES,64.693539999999999
Nov 2020 - Abr 2021,AREQUIPA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,73.527919999999995
Nov 2020 - Abr 2021,AYACUCHO,PARA ELEGIR AUTORIDADES,46.493569999999998
Nov 2020 - Abr 2021,AYACUCHO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,62.95917
Nov 2020 - Abr 2021,CAJAMARCA,PARA ELEGIR AUTORIDADES,48.713030000000003
Nov 2020 - Abr 2021,CAJAMARCA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,68.061000000000007
Nov 2020 - Abr 2021,CUSCO,PARA ELEGIR AUTORIDADES,51.808610000000002
Nov 2020 - Abr 2021,CUSCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,45.611109999999996
Nov 2020 - Abr 2021,HUANCAVELICA,PARA ELEGIR AUTORIDADES,76.842129999999997
Nov 2020 - Abr 2021,HUANCAVELICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,23.704709999999999
Nov 2020 - Abr 2021,HUÁNUCO,PARA ELEGIR AUTORIDADES,72.841989999999996
Nov 2020 - Abr 2021,HUÁNUCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,78.712050000000005
Nov 2020 - Abr 2021,ICA,PARA ELEGIR AUTORIDADES,36.397190000000002
Nov 2020 - Abr 2021,ICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,54.888959999999997
Nov 2020 - Abr 2021,JUNÍN,PARA ELEGIR AUTORIDADES,63.007660000000001
Nov 2020 - Abr 2021,JUNÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,38.803550000000001
Nov 2020 - Abr 2021,LA LIBERTAD,PARA ELEGIR AUTORIDADES,56.291400000000003
Nov 2020 - Abr 2021,LA LIBERTAD,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,66.339110000000005
Nov 2020 - Abr 2021,LAMBAYEQUE,PARA ELEGIR AUTORIDADES,69.282920000000004
Nov 2020 - Abr 2021,LAMBAYEQUE,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,50.531399999999998
Nov 2020 - Abr 2021,LIMA,PARA ELEGIR AUTORIDADES,50.841990000000003
Nov 2020 - Abr 2021,LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,58.417740000000002
Nov 2020 - Abr 2021,PROVINCIA DE LIMA,PARA ELEGIR AUTORIDADES,50.047350000000002
Nov 2020 - Abr 2021,PROVINCIA DE LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,59.1374
Nov 2020 - Abr 2021,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA ELEGIR AUTORIDADES,53.800060000000002
Nov 2020 - Abr 2021,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,57.577820000000003
Nov 2020 - Abr 2021,REGION LIMA,PARA ELEGIR AUTORIDADES,56.750259999999997
Nov 2020 - Abr 2021,REGION LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,51.39049
Nov 2020 - Abr 2021,LORETO,PARA ELEGIR AUTORIDADES,90.708969999999994
Nov 2020 - Abr 2021,LORETO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,68.880359999999996
Nov 2020 - Abr 2021,MADRE DE DIOS,PARA ELEGIR AUTORIDADES,42.950969999999998
Nov 2020 - Abr 2021,MADRE DE DIOS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,63.649520000000003
Nov 2020 - Abr 2021,MOQUEGUA,PARA ELEGIR AUTORIDADES,32.728270000000002
Nov 2020 - Abr 2021,MOQUEGUA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,63.356999999999999
Nov 2020 - Abr 2021,PASCO,PARA ELEGIR AUTORIDADES,33.474089999999997
Nov 2020 - Abr 2021,PASCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,56.401780000000002
Nov 2020 - Abr 2021,PIURA,PARA ELEGIR AUTORIDADES,76.411490000000001
Nov 2020 - Abr 2021,PIURA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,61.734780000000001
Nov 2020 - Abr 2021,PUNO,PARA ELEGIR AUTORIDADES,65.481120000000004
Nov 2020 - Abr 2021,PUNO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,70.39367
Nov 2020 - Abr 2021,SAN MARTÍN,PARA ELEGIR AUTORIDADES,62.968809999999998
Nov 2020 - Abr 2021,SAN MARTÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,79.171329999999998
Nov 2020 - Abr 2021,TACNA,PARA ELEGIR AUTORIDADES,57.165900000000001
Nov 2020 - Abr 2021,TACNA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,60.913179999999997
Nov 2020 - Abr 2021,TUMBES,PARA ELEGIR AUTORIDADES,48.904890000000002
Nov 2020 - Abr 2021,TUMBES,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,49.758980000000001
Nov 2020 - Abr 2021,UCAYALI,PARA ELEGIR AUTORIDADES,58.874699999999997
Nov 2020 - Abr 2021,UCAYALI,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,62.152679999999997
Dic 2020 - May 2021,AMAZONAS,PARA ELEGIR AUTORIDADES,71.930090000000007
Dic 2020 - May 2021,AMAZONAS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,60.12285
Dic 2020 - May 2021,ANCASH,PARA ELEGIR AUTORIDADES,88.268780000000007
Dic 2020 - May 2021,ANCASH,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,86.19641
Dic 2020 - May 2021,APURÍMAC,PARA ELEGIR AUTORIDADES,48.394959999999998
Dic 2020 - May 2021,APURÍMAC,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,59.551430000000003
Dic 2020 - May 2021,AREQUIPA,PARA ELEGIR AUTORIDADES,66.162059999999997
Dic 2020 - May 2021,AREQUIPA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,75.492599999999996
Dic 2020 - May 2021,AYACUCHO,PARA ELEGIR AUTORIDADES,51.233919999999998
Dic 2020 - May 2021,AYACUCHO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,62.021259999999998
Dic 2020 - May 2021,CAJAMARCA,PARA ELEGIR AUTORIDADES,50.836469999999998
Dic 2020 - May 2021,CAJAMARCA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,62.791170000000001
Dic 2020 - May 2021,CUSCO,PARA ELEGIR AUTORIDADES,53.300199999999997
Dic 2020 - May 2021,CUSCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,42.352290000000004
Dic 2020 - May 2021,HUANCAVELICA,PARA ELEGIR AUTORIDADES,81.597350000000006
Dic 2020 - May 2021,HUANCAVELICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,20.86674
Dic 2020 - May 2021,HUÁNUCO,PARA ELEGIR AUTORIDADES,72.082340000000002
Dic 2020 - May 2021,HUÁNUCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,75.919640000000001
Dic 2020 - May 2021,ICA,PARA ELEGIR AUTORIDADES,37.353349999999999
Dic 2020 - May 2021,ICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,54.906230000000001
Dic 2020 - May 2021,JUNÍN,PARA ELEGIR AUTORIDADES,64.46996
Dic 2020 - May 2021,JUNÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,41.050600000000003
Dic 2020 - May 2021,LA LIBERTAD,PARA ELEGIR AUTORIDADES,55.170439999999999
Dic 2020 - May 2021,LA LIBERTAD,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,68.609170000000006
Dic 2020 - May 2021,LAMBAYEQUE,PARA ELEGIR AUTORIDADES,65.234160000000003
Dic 2020 - May 2021,LAMBAYEQUE,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,48.355640000000001
Dic 2020 - May 2021,LIMA,PARA ELEGIR AUTORIDADES,55.185220000000001
Dic 2020 - May 2021,LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,57.96508
Dic 2020 - May 2021,PROVINCIA DE LIMA,PARA ELEGIR AUTORIDADES,54.892879999999998
Dic 2020 - May 2021,PROVINCIA DE LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,58.870350000000002
Dic 2020 - May 2021,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA ELEGIR AUTORIDADES,53.021470000000001
Dic 2020 - May 2021,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,55.873109999999997
Dic 2020 - May 2021,REGION LIMA,PARA ELEGIR AUTORIDADES,59.867040000000003
Dic 2020 - May 2021,REGION LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,51.260150000000003
Dic 2020 - May 2021,LORETO,PARA ELEGIR AUTORIDADES,92.336079999999995
Dic 2020 - May 2021,LORETO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,72.663970000000006
Dic 2020 - May 2021,MADRE DE DIOS,PARA ELEGIR AUTORIDADES,39.429639999999999
Dic 2020 - May 2021,MADRE DE DIOS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,69.214799999999997
Dic 2020 - May 2021,MOQUEGUA,PARA ELEGIR AUTORIDADES,26.37649
Dic 2020 - May 2021,MOQUEGUA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,65.43374
Dic 2020 - May 2021,PASCO,PARA ELEGIR AUTORIDADES,30.804030000000001
Dic 2020 - May 2021,PASCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,54.962130000000002
Dic 2020 - May 2021,PIURA,PARA ELEGIR AUTORIDADES,76.312690000000003
Dic 2020 - May 2021,PIURA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,62.041679999999999
Dic 2020 - May 2021,PUNO,PARA ELEGIR AUTORIDADES,72.451899999999995
Dic 2020 - May 2021,PUNO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,72.420360000000002
Dic 2020 - May 2021,SAN MARTÍN,PARA ELEGIR AUTORIDADES,62.282600000000002
Dic 2020 - May 2021,SAN MARTÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,79.327730000000003
Dic 2020 - May 2021,TACNA,PARA ELEGIR AUTORIDADES,58.816949999999999
Dic 2020 - May 2021,TACNA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,64.5304
Dic 2020 - May 2021,TUMBES,PARA ELEGIR AUTORIDADES,46.770040000000002
Dic 2020 - May 2021,TUMBES,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,49.728990000000003
Dic 2020 - May 2021,UCAYALI,PARA ELEGIR AUTORIDADES,55.670999999999999
Dic 2020 - May 2021,UCAYALI,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,62.460380000000001
Ene 2021 - Jun 2021,AMAZONAS,PARA ELEGIR AUTORIDADES,68.873710000000003
Ene 2021 - Jun 2021,AMAZONAS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,59.041440000000001
Ene 2021 - Jun 2021,ANCASH,PARA ELEGIR AUTORIDADES,87.022120000000001
Ene 2021 - Jun 2021,ANCASH,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,83.500730000000004
Ene 2021 - Jun 2021,APURÍMAC,PARA ELEGIR AUTORIDADES,57.576880000000003
Ene 2021 - Jun 2021,APURÍMAC,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,60.82591
Ene 2021 - Jun 2021,AREQUIPA,PARA ELEGIR AUTORIDADES,66.963899999999995
Ene 2021 - Jun 2021,AREQUIPA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,78.65634
Ene 2021 - Jun 2021,AYACUCHO,PARA ELEGIR AUTORIDADES,52.127589999999998
Ene 2021 - Jun 2021,AYACUCHO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,59.248220000000003
Ene 2021 - Jun 2021,CAJAMARCA,PARA ELEGIR AUTORIDADES,48.057279999999999
Ene 2021 - Jun 2021,CAJAMARCA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,61.416260000000001
Ene 2021 - Jun 2021,CUSCO,PARA ELEGIR AUTORIDADES,49.534350000000003
Ene 2021 - Jun 2021,CUSCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,44.028379999999999
Ene 2021 - Jun 2021,HUANCAVELICA,PARA ELEGIR AUTORIDADES,81.333060000000003
Ene 2021 - Jun 2021,HUANCAVELICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,20.74615
Ene 2021 - Jun 2021,HUÁNUCO,PARA ELEGIR AUTORIDADES,75.407730000000001
Ene 2021 - Jun 2021,HUÁNUCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,74.966939999999994
Ene 2021 - Jun 2021,ICA,PARA ELEGIR AUTORIDADES,39.661169999999998
Ene 2021 - Jun 2021,ICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,52.990870000000001
Ene 2021 - Jun 2021,JUNÍN,PARA ELEGIR AUTORIDADES,62.92991
Ene 2021 - Jun 2021,JUNÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,45.911909999999999
Ene 2021 - Jun 2021,LA LIBERTAD,PARA ELEGIR AUTORIDADES,56.703800000000001
Ene 2021 - Jun 2021,LA LIBERTAD,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,66.659059999999997
Ene 2021 - Jun 2021,LAMBAYEQUE,PARA ELEGIR AUTORIDADES,63.367339999999999
Ene 2021 - Jun 2021,LAMBAYEQUE,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,47.571109999999997
Ene 2021 - Jun 2021,LIMA,PARA ELEGIR AUTORIDADES,58.354669999999999
Ene 2021 - Jun 2021,LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,56.478400000000001
Ene 2021 - Jun 2021,PROVINCIA DE LIMA,PARA ELEGIR AUTORIDADES,58.713000000000001
Ene 2021 - Jun 2021,PROVINCIA DE LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,57.198279999999997
Ene 2021 - Jun 2021,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA ELEGIR AUTORIDADES,49.504399999999997
Ene 2021 - Jun 2021,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,53.848649999999999
Ene 2021 - Jun 2021,REGION LIMA,PARA ELEGIR AUTORIDADES,62.799500000000002
Ene 2021 - Jun 2021,REGION LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,51.854999999999997
Ene 2021 - Jun 2021,LORETO,PARA ELEGIR AUTORIDADES,93.0411
Ene 2021 - Jun 2021,LORETO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,74.238709999999998
Ene 2021 - Jun 2021,MADRE DE DIOS,PARA ELEGIR AUTORIDADES,42.342700000000001
Ene 2021 - Jun 2021,MADRE DE DIOS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,65.412509999999997
Ene 2021 - Jun 2021,MOQUEGUA,PARA ELEGIR AUTORIDADES,23.682220000000001
Ene 2021 - Jun 2021,MOQUEGUA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,66.666979999999995
Ene 2021 - Jun 2021,PASCO,PARA ELEGIR AUTORIDADES,28.038709999999998
Ene 2021 - Jun 2021,PASCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,53.411380000000001
Ene 2021 - Jun 2021,PIURA,PARA ELEGIR AUTORIDADES,76.627690000000001
Ene 2021 - Jun 2021,PIURA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,64.520809999999997
Ene 2021 - Jun 2021,PUNO,PARA ELEGIR AUTORIDADES,70.529939999999996
Ene 2021 - Jun 2021,PUNO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,75.218389999999999
Ene 2021 - Jun 2021,SAN MARTÍN,PARA ELEGIR AUTORIDADES,61.211410000000001
Ene 2021 - Jun 2021,SAN MARTÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,80.116389999999996
Ene 2021 - Jun 2021,TACNA,PARA ELEGIR AUTORIDADES,57.047370000000001
Ene 2021 - Jun 2021,TACNA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,64.992339999999999
Ene 2021 - Jun 2021,TUMBES,PARA ELEGIR AUTORIDADES,47.960929999999998
Ene 2021 - Jun 2021,TUMBES,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,49.176879999999997
Ene 2021 - Jun 2021,UCAYALI,PARA ELEGIR AUTORIDADES,52.71096
Ene 2021 - Jun 2021,UCAYALI,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,63.57394
Feb 2021 - Jul 2021,AMAZONAS,PARA ELEGIR AUTORIDADES,73.051659999999998
Feb 2021 - Jul 2021,AMAZONAS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,61.092010000000002
Feb 2021 - Jul 2021,ANCASH,PARA ELEGIR AUTORIDADES,89.699460000000002
Feb 2021 - Jul 2021,ANCASH,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,85.667659999999998
Feb 2021 - Jul 2021,APURÍMAC,PARA ELEGIR AUTORIDADES,68.045450000000002
Feb 2021 - Jul 2021,APURÍMAC,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,57.238320000000002
Feb 2021 - Jul 2021,AREQUIPA,PARA ELEGIR AUTORIDADES,67.188519999999997
Feb 2021 - Jul 2021,AREQUIPA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,76.863669999999999
Feb 2021 - Jul 2021,AYACUCHO,PARA ELEGIR AUTORIDADES,53.736699999999999
Feb 2021 - Jul 2021,AYACUCHO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,61.292929999999998
Feb 2021 - Jul 2021,CAJAMARCA,PARA ELEGIR AUTORIDADES,48.397419999999997
Feb 2021 - Jul 2021,CAJAMARCA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,62.829140000000002
Feb 2021 - Jul 2021,CUSCO,PARA ELEGIR AUTORIDADES,48.284190000000002
Feb 2021 - Jul 2021,CUSCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,50.845089999999999
Feb 2021 - Jul 2021,HUANCAVELICA,PARA ELEGIR AUTORIDADES,78.457549999999998
Feb 2021 - Jul 2021,HUANCAVELICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,24.84798
Feb 2021 - Jul 2021,HUÁNUCO,PARA ELEGIR AUTORIDADES,82.230419999999995
Feb 2021 - Jul 2021,HUÁNUCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,73.435559999999995
Feb 2021 - Jul 2021,ICA,PARA ELEGIR AUTORIDADES,43.082039999999999
Feb 2021 - Jul 2021,ICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,52.343490000000003
Feb 2021 - Jul 2021,JUNÍN,PARA ELEGIR AUTORIDADES,57.580129999999997
Feb 2021 - Jul 2021,JUNÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,44.869459999999997
Feb 2021 - Jul 2021,LA LIBERTAD,PARA ELEGIR AUTORIDADES,55.950299999999999
Feb 2021 - Jul 2021,LA LIBERTAD,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,67.428160000000005
Feb 2021 - Jul 2021,LAMBAYEQUE,PARA ELEGIR AUTORIDADES,63.430979999999998
Feb 2021 - Jul 2021,LAMBAYEQUE,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,53.06203
Feb 2021 - Jul 2021,LIMA,PARA ELEGIR AUTORIDADES,61.562530000000002
Feb 2021 - Jul 2021,LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,56.311810000000001
Feb 2021 - Jul 2021,PROVINCIA DE LIMA,PARA ELEGIR AUTORIDADES,62.499490000000002
Feb 2021 - Jul 2021,PROVINCIA DE LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,56.856879999999997
Feb 2021 - Jul 2021,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA ELEGIR AUTORIDADES,48.658140000000003
Feb 2021 - Jul 2021,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,51.436109999999999
Feb 2021 - Jul 2021,REGION LIMA,PARA ELEGIR AUTORIDADES,62.641300000000001
Feb 2021 - Jul 2021,REGION LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,54.681019999999997
Feb 2021 - Jul 2021,LORETO,PARA ELEGIR AUTORIDADES,90.982050000000001
Feb 2021 - Jul 2021,LORETO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,74.593360000000004
Feb 2021 - Jul 2021,MADRE DE DIOS,PARA ELEGIR AUTORIDADES,41.773229999999998
Feb 2021 - Jul 2021,MADRE DE DIOS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,62.412590000000002
Feb 2021 - Jul 2021,MOQUEGUA,PARA ELEGIR AUTORIDADES,24.918469999999999
Feb 2021 - Jul 2021,MOQUEGUA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,63.354790000000001
Feb 2021 - Jul 2021,PASCO,PARA ELEGIR AUTORIDADES,29.52636
Feb 2021 - Jul 2021,PASCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,54.267470000000003
Feb 2021 - Jul 2021,PIURA,PARA ELEGIR AUTORIDADES,74.402230000000003
Feb 2021 - Jul 2021,PIURA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,61.997920000000001
Feb 2021 - Jul 2021,PUNO,PARA ELEGIR AUTORIDADES,71.950530000000001
Feb 2021 - Jul 2021,PUNO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,71.611469999999997
Feb 2021 - Jul 2021,SAN MARTÍN,PARA ELEGIR AUTORIDADES,58.962560000000003
Feb 2021 - Jul 2021,SAN MARTÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,78.958190000000002
Feb 2021 - Jul 2021,TACNA,PARA ELEGIR AUTORIDADES,55.913539999999998
Feb 2021 - Jul 2021,TACNA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,68.437169999999995
Feb 2021 - Jul 2021,TUMBES,PARA ELEGIR AUTORIDADES,49.301760000000002
Feb 2021 - Jul 2021,TUMBES,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,51.085500000000003
Feb 2021 - Jul 2021,UCAYALI,PARA ELEGIR AUTORIDADES,55.480260000000001
Feb 2021 - Jul 2021,UCAYALI,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,66.262389999999996
Mar 2021 - Ago 2021,AMAZONAS,PARA ELEGIR AUTORIDADES,75.654160000000005
Mar 2021 - Ago 2021,AMAZONAS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,64.007490000000004
Mar 2021 - Ago 2021,ANCASH,PARA ELEGIR AUTORIDADES,89.659300000000002
Mar 2021 - Ago 2021,ANCASH,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,83.45241
Mar 2021 - Ago 2021,APURÍMAC,PARA ELEGIR AUTORIDADES,69.260199999999998
Mar 2021 - Ago 2021,APURÍMAC,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,55.694980000000001
Mar 2021 - Ago 2021,AREQUIPA,PARA ELEGIR AUTORIDADES,66.310720000000003
Mar 2021 - Ago 2021,AREQUIPA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,76.508229999999998
Mar 2021 - Ago 2021,AYACUCHO,PARA ELEGIR AUTORIDADES,51.978940000000001
Mar 2021 - Ago 2021,AYACUCHO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,60.35257
Mar 2021 - Ago 2021,CAJAMARCA,PARA ELEGIR AUTORIDADES,50.217039999999997
Mar 2021 - Ago 2021,CAJAMARCA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,63.010620000000003
Mar 2021 - Ago 2021,CUSCO,PARA ELEGIR AUTORIDADES,45.913319999999999
Mar 2021 - Ago 2021,CUSCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,51.673780000000001
Mar 2021 - Ago 2021,HUANCAVELICA,PARA ELEGIR AUTORIDADES,81.964600000000004
Mar 2021 - Ago 2021,HUANCAVELICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,30.404399999999999
Mar 2021 - Ago 2021,HUÁNUCO,PARA ELEGIR AUTORIDADES,81.960650000000001
Mar 2021 - Ago 2021,HUÁNUCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,75.430819999999997
Mar 2021 - Ago 2021,ICA,PARA ELEGIR AUTORIDADES,38.241109999999999
Mar 2021 - Ago 2021,ICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,52.083289999999998
Mar 2021 - Ago 2021,JUNÍN,PARA ELEGIR AUTORIDADES,58.284999999999997
Mar 2021 - Ago 2021,JUNÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,45.94379
Mar 2021 - Ago 2021,LA LIBERTAD,PARA ELEGIR AUTORIDADES,55.450389999999999
Mar 2021 - Ago 2021,LA LIBERTAD,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,70.606049999999996
Mar 2021 - Ago 2021,LAMBAYEQUE,PARA ELEGIR AUTORIDADES,65.325050000000005
Mar 2021 - Ago 2021,LAMBAYEQUE,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,51.769570000000002
Mar 2021 - Ago 2021,LIMA,PARA ELEGIR AUTORIDADES,60.49868
