AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,CODINFOR,UBIGEO,DOMINIO,ESTRATO,P23,P32,P33_1,P33_2,P34,P34A,P34B,P37,P38,P38A,P39B1,P39B2,P40$1,P40$2,P40$3,P40$4,P40$5,P40$6,P40$7,P40$8,P41,P42A$1,P42A$2,P42A$3,P42A$4,P42A$5,P42A$6,P42A$9,P42A$7,P42A$8,P43,P44,P45_1,P45_2,P203_02,P204_02,P205_02,P206_02,P207_02,P208_02,P209_02,P301_02,TICUEST01B,FACTOR07
2014,07,6463,033,11,02,02,090103,5,8,2,2,1,1,6,2,3,3,400,2,5, ,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,2,5,1,1,2,1,2, ,2,43,2,3,2,125.42
2014,07,6463,034,11,01,01,090103,5,8,2,2,2,2, ,2,3,2,400,1,2, ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,5,1,1,1,1,2, ,1,61,2,3,2,125.42
2014,07,6463,035,11,02,02,090103,5,8,2,2,2,2, ,1,2,3,300,3,2, ,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,2,5,10,1,2,1,2, ,2,68,2,1,2,125.42
2014,07,6463,036,11,02,02,090103,5,8,2,2,2,2, ,1,3,3,500,1,1, ,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,2,5,1,1,2,1,2, ,2,53,1,3,2,125.42
2014,07,6463,108,11,02,02,090103,5,8,2,2,2,2, ,2,3,2,500,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,2,1,2, ,2,38,2,3,2,125.42
2014,07,6463,109,11,01,01,090103,5,8,2,4,2,2, ,2,3,3,1800,1,3, ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,2,2,1,1,1,2, ,1,40,2,6,2,125.42
2014,07,6463,110,11,01,01,090103,5,8,2,2,2,2, ,2,3,3,400,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,43,2,3,2,125.42
2014,07,6463,111,11,02,02,090103,5,8,2,2,2,2, ,2,3,2,600,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,42,2,3,2,125.42
2014,07,6512,023,11,01,01,100101,5,2,2,2,2,2, ,4,4,3,2000,1,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,2,63,3,3,2,140.11
2014,07,6512,055,11,01,01,100101,5,2,2,1,1,1,7, , ,3,2000,3,5,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,49,2,5,2,140.11
2014,07,6512,072,11,01,01,100101,5,2,2,2,1,2, , , ,3,1000,1,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,2,66,3,4,2,140.11
2014,07,6512,088,11,01,01,100101,5,2,2,2,1,1,3, , ,3,1000,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,2,61,5,3,2,140.11
2014,07,6512,104,11,01,01,100101,5,2,2,2,2,2, , , ,2,4000,1,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,1,44,2,10,2,140.11
2014,07,6512,136,11,02,02,100101,5,2,2,2,2,2, ,3,4,2,1000,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,4,3,2,1,2, ,2,20,1,7,2,140.11
2014,07,6514,005,11,02,02,100101,5,2,2,3,2,2, , , ,3,2200,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,4,1,2,1,2, ,2,41,2,8,2,140.11
2014,07,6514,043,11,02,02,100101,5,2,2,2,1,2, , , ,3,2000,3,6,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,3,10,3,2,1,2, ,1,37,1,8,2,140.11
2014,07,6514,081,11,01,01,100101,5,2,2,2,2,2, , , ,3,900,1,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,66,2,10,2,140.11
2014,07,6514,136,12,01,01,100101,5,2,2,4,2,3, , , ,2,1200,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,65,1,5,2,140.11
2014,07,6514,136,22,01,01,100101,5,2,2,3,1,1,2, , ,3,1200,1,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,35,1,7,2,140.11
2014,07,6514,157,11,01,01,100101,5,2,2,2,1,2, , , ,3,3000,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,51,2,5,2,140.11
2014,07,6524,052,11,01,01,100102,5,2,2,2,1,2, , , ,3,800,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,1,3,1,1,1,2, ,2,42,6,1,2,262.49
2014,07,6524,060,11,01,01,100102,5,2,2,3,2,2, , , ,3,2000,1,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,2,1,1,2, ,1,59,2,6,2,262.49
2014,07,6524,073,11,01,01,100102,5,2,2,3,2,3, , , ,3,2000,1,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,77,3,6,2,262.49
2014,07,6524,078,11,01,01,100102,5,2,2,2,2,2, , , ,3,2000,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,69,3,5,2,262.49
2014,07,6524,086,11,01,01,100102,5,2,2,4,3,2, , , ,3,2000,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,2,36,1,4,2,262.49
2014,07,6536,005,11,01,01,100601,7,4,2,3,3,3, , , ,2,1500,2,2, ,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,2,5,1,1,1,1,2, ,1,57,2,4,2,316.07
2014,07,6536,015,11,01,01,100601,7,4,2,3,1,2, , , ,3,2000,1,3, ,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,1,3,2,1,1,2, ,1,45,2,5,2,316.07
2014,07,6536,027,11,01,01,100601,7,4,2,2,2,3, , , ,2,900,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,38,5,6,2,316.07
2014,07,6536,035,11,01,01,100601,7,4,2,2,2,1,2, , ,3,1000,2,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,2,53,3,5,2,316.07
2014,07,6536,065,11,02,02,100601,7,4,1,1,1,1,6, , ,3,3000,1,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,1,2,1,2, ,2,32,1,6,2,316.07
2014,07,6536,101,11,01,01,100601,7,4,2,2,3,1,6, , ,3,1500,2,9, ,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,3,2,2,2,1,1,2, ,1,51,1,5,2,316.07
2014,07,6543,013,11,01,01,100601,7,4,2,1,1,2, , , ,3,4000,3,7,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,2,1,1,2, ,1,59,2,11,2,17.57
2014,07,6543,031,11,01,01,100601,7,4,2,2,2,2, , , ,3,4000,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,4,1,1,2, ,1,46,6,10,2,17.57
2014,07,6543,040,11,01,01,100601,7,4,2,2,1,2, , , ,3,1500,3,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,46,2,10,2,17.57
2014,07,6543,069,11,02,02,100601,7,4,2,1,2,1,3, , ,4,1500,3,6,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,2,1,2, ,2,26,1,10,2,17.57
2014,07,6543,078,11,02,02,100601,7,4,2,1,1,1,6, , ,3,3000,2,5,0,0,0,1,0,0,0,0,0,4, , , , , , , , , , , ,3,7,2,1,2, ,2,44,2,11,2,17.57
2014,07,6549,005,11,01,01,100604,7,5,2,2,1,2, , , ,2,1500,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,1,1,2, ,2,53,3,4,2,110.12
2014,07,6549,017,11,01,01,100604,7,5,2,2,2,2, ,2,3,3,700,2,3,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,2,4,10,3,1,1,2, ,1,42,1,3,2,110.12
2014,07,6549,039,11,02,02,100604,7,5,2,4,1,2, , , ,2,1800,1,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,41,1,5,2,110.12
2014,07,6549,063,11,01,01,100604,7,5,1,3,2,2, , , ,2,2000,1,3,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,5,3,3,1,1,2, ,1,36,5,6,2,110.12
2014,07,6549,076,11,01,01,100604,7,5,2,2,2,2, , , ,3,1500,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,2,36,1,4,2,110.12
2014,07,6549,086,11,01,01,100604,7,5,2,1,1,2, , , ,2,1800,3,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,9,4,1,1,2, ,2,24,6,8,2,110.12
2014,07,6573,004,11,01,01,100401,5,6,2,2,2,2, ,3,3,3,30000,2,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,4,3,3,1,1,2, ,1,26,6,8,2,168.98
2014,07,6573,010,11,01,01,100401,5,6,2,2,2,2, ,3,3,2,300,1,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,2,1,1,2, ,2,32,6,4,2,168.98
2014,07,6573,015,11,01,01,100401,5,6,2,2,3,2, , , ,3,1000,2,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,1,1,1,2, ,1,57,1,4,2,168.98
2014,07,6573,020,11,01,01,100401,5,6,1,2,2,1,3,3,3,3,800,2,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,2,1,1,2, ,2,48,1,3,2,168.98
2014,07,6573,035,11,02,02,100401,5,6,2,2,2,2, ,3,3,3,2000,2,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,31,1,3,2,168.98
2014,07,6573,046,11,02,02,100401,5,6,2,2,1,1,6, , ,3,3000,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,2,1,2, ,2,39,1,7,2,168.98
2014,07,6573,051,11,02,02,100401,5,6,2,2,2,2, , , ,3,2000,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,2,1,2, ,2,37,2,5,2,168.98
2014,07,6573,061,11,01,01,100401,5,6,2,2,2,2, , , ,3,1000,2,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,52,5,4,2,168.98
2014,07,6627,005,11,01,01,100109,5,7,2,2,2,2, ,3,3,3,600,2,0,1,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,45,2,4,2,161.11
2014,07,6627,006,11,01,01,100109,5,7,2,2,1,3, ,3,3,3,800,2,0,1,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,63,3,1,2,161.11
2014,07,6627,007,11,01,01,100109,5,7,2,2,2,2, ,3,3,2,500,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1, ,1,1,1,1,1, ,2,91,3,1,2,161.11
2014,07,6627,008,11,01,01,100109,5,7,2,2,2,3, , , ,2,800,2,1, ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,1,1,1,1,2, ,2,85,3,1,2,161.11
2014,07,6627,070,11,01,01,100109,5,7,2,2,2,2, ,3,3,1,1000,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,42,1,3,2,161.11
2014,07,6627,071,11,02,02,100109,5,7,2,2,2,3, ,3,3,3,1000,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,1,47,1,3,2,161.11
2014,07,6627,072,11,01,01,100109,5,7,2,2,2,1,5,2,2,2,500,2,1,0,0,0,0,0,0,1,0,0,4, , , , , , , , , , , ,1,1,1,1,2, ,2,74,3,1,2,161.11
2014,07,6627,073,11,01,01,100109,5,7,2,4,1,3, , , ,1,1000,2,2,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,2,3,1,1,1,1,2, ,1,41,3,4,2,161.11
2014,07,6628,005,11,01,01,100103,5,7,2,2,2,3, , , ,2,2000,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1, ,1,1,1,1,2, ,1,70,3,1,2,161.1
2014,07,6628,006,11,02,02,100103,5,7,2,2,2,1,3,3,3,3,1000,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,2,4,1,1,2,1,2, ,2,51,2,3,2,161.1
2014,07,6628,007,11,01,01,100103,5,7,2,2,2,2, , , ,3,700,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,4,1,1,1,1,2, ,1,39,1,5,2,161.1
2014,07,6628,008,11,02,02,100103,5,7,2,2,1,1,6,2,3,3,1000,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,2,1,2, ,2,26,1,3,2,161.1
2014,07,6628,023,11,01,01,100103,5,7,2,2,1,2, ,3,3,3,1000,2,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,4,2,1,1,1,2, ,1,51,2,3,2,161.1
2014,07,6628,027,11,01,01,100103,5,7,2,2,2,1,3,3,3,3,2000,1,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,70,2,1,2,161.1
2014,07,6628,037,11,01,01,100103,5,7,2,2,2,2, , , ,2,2000,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,3,1,1,1,1,2, ,1,57,2,3,2,161.1
2014,07,6628,038,11,01,01,100103,5,7,2,2,1,2, ,3,3,3,500,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,4,1,1,1,1,2, ,1,71,2,1,2,161.1
2014,07,6632,005,11,01,01,100101,5,8,2,2,2,2, ,2,2,3,1000,2,3, ,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,2,5,1,1,1,1,2, ,1,79,2,1,2,165.31
2014,07,6632,006,11,02,02,100101,5,8,2,2,2,2, , , ,3,1000,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,75,2,1,2,165.31
2014,07,6632,007,11,01,01,100101,5,8,2,2,2,2, , , ,3,300,2,0,1,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,53,5,1,2,165.31
2014,07,6632,008,11,02,02,100101,5,8,2,4,3,3, , , ,3,1000,2,6, ,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1, ,1,1,2,1,2, ,2,34,1,3,2,165.31
2014,07,6632,037,11,01,01,100101,5,8,2,2,2,2, , , ,2,700,1,0,1,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,75,3,1,2,165.31
2014,07,6632,038,11,01,01,100101,5,8,2,1,2,2, , , ,3,3600,2,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,81,2,5,2,165.31
2014,07,6632,039,11,02,02,100101,5,8,2,2,2,2, , , ,3,1000,3,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,2,1,2, ,2,43,2,4,2,165.31
2014,07,6632,040,11,01,01,100101,5,8,2,2,2,2, , , ,3,1000,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,3,1,1,2, ,1,42,2,7,2,165.31
2014,07,6648,026,11,01,01,100804,5,7,2,2,2,1,5,1,1,3,360,2,0,1,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,1,1,2, ,2,69,3,1,2,161.1
2014,07,6648,027,11,01,01,100804,5,7,2,4,2,2, ,3,3,3,800,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,4,2,1,1,1,2, ,1,48,2,3,2,161.1
2014,07,6648,029,11,02,02,100804,5,7,2,2,2,2, , , ,3,700,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,32,2,3,2,161.1
2014,07,6648,093,11,02,02,100804,5,7,2,2,2,2, ,3,3,3,1000,1,0,1,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,45,2,1,2,161.1
2014,07,6648,096,11,01,01,100804,5,7,1,1,2,1,6,3,3,3,1000,1,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,2,5,3,1,1,1,2, ,1,52,2,3,2,161.1
2014,07,6648,097,11,02,02,100804,5,7,2,2,2,2, ,2,3,3,550,1,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,4,1,2,1,2, ,2,29,1,3,2,161.1
2014,07,6648,101,11,01,01,100804,5,7,2,3,1,2, ,3,3,3,500,1,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,41,1,4,2,161.1
2014,07,6655,019,11,01,01,100801,5,8,2,2,1,3, , , ,3,1000,1,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,54,2,3,2,165.31
2014,07,6655,024,11,01,01,100801,5,8,2,2,2,2, ,3,3,3,600,2,0,1,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,1,1,2, ,2,61,6,1,2,165.31
2014,07,6655,084,11,01,01,100801,5,8,2,2,1,2, , , ,3,1000,2,2,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1, ,1,2,1,1,2, ,1,27,1,4,2,165.31
2014,07,6655,090,11,01,01,100801,5,8,2,2,2,2, , , ,3,400,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,2,2,1,1,1,2, ,2,39,6,3,2,165.31
2014,07,6655,094,11,01,01,100801,5,8,2,2,2,2, ,3,3,3,1000,1,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,9,1,1,2, ,1,34,2,3,2,165.31
2014,07,6655,095,11,01,01,100801,5,8,2,2,2,2, ,3,3,3,1000,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,4,1,1,1,1,2, ,1,44,1,3,2,165.31
2014,07,6655,097,11,02,02,100801,5,8,2,2,2,2, ,2,2,3,500,2,0,1,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,69,2,1,2,165.31
2014,07,6682,014,11,01,01,110106,2,2,2,2,2,2, , , ,3,1500,3,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,4,1,1,1,2, ,1,46,2,6,2,141.38
2014,07,6682,024,11,01,00,110106,2,2,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,141.38
2014,07,6682,035,11,01,01,110106,2,2,2,2,1,2, , , ,3,1500,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,1,1,2, ,2,68,6,6,2,141.38
2014,07,6682,056,11,02,02,110106,2,2,2,2,3,3, , , ,2,7000,2,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,3,2,1,2, ,2,45,2,7,2,141.38
2014,07,6682,067,11,01,01,110106,2,2,2,2,2,2, , , ,3,3000,3,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,4,2,1,1,2, ,1,51,6,11,2,141.38
2014,07,6682,086,11,01,01,110106,2,2,2,2,2,2, , , ,3,1500,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,1,1,2, ,1,78,3,4,2,141.38
2014,07,6705,013,11,02,02,110101,2,2,2,2,2,1,6, , ,3,2000,1,7, ,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1, ,5,5,2,1,2, ,2,48,1,9,2,103.31
2014,07,6705,026,11,01,01,110101,2,2,2,2,1,1,7, , ,3,2500,3,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,5,1,1,2, ,1,41,1,10,2,103.31
2014,07,6705,039,11,01,01,110101,2,2,2,2,2,2, , , ,3,600,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,1,1,2, ,2,59,5,3,2,103.31
2014,07,6705,052,11,02,02,110101,2,2,2,2,2,2, , , ,2,800,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,81,2,1,2,103.31
2014,07,6705,066,11,02,02,110101,2,2,2,2,2,3, , , ,3,1200,1,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,54,1,5,2,103.31
2014,07,6705,093,11,01,01,110101,2,2,2,2,1,2, , , ,2,700,2,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,1,64,1,6,2,103.31
2014,07,6705,105,11,01,01,110101,2,2,2,1,2,1,7, , ,3,3500,3,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,9,5,1,1,2, ,1,57,2,10,2,103.31
2014,07,6705,129,11,01,01,110101,2,2,2,2,2,2, , , ,2,3000,1,6, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,1,1,2, ,1,82,2,5,2,103.31
2014,07,6727,008,11,01,01,110101,2,2,2,2,2,2, , , ,3,500,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,2,59,6,6,2,141.38
2014,07,6727,024,11,01,01,110101,2,2,2,4,1,2, , , ,2,650,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,1,1,2, ,2,66,5,1,2,141.38
2014,07,6727,040,11,01,01,110101,2,2,2,1,1,1,3, , ,2,1500,1,2, ,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,5,1,1,1,1,2, ,2,60,5,4,2,141.38
2014,07,6727,056,11,01,01,110101,2,2,2,2,2,2, , , ,3,5000,2,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,5,1,1,2, ,1,46,1,7,2,141.38
2014,07,6727,104,11,01,01,110101,2,2,2,2,2,2, , , ,2,650,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,2,52,5,6,2,141.38
2014,07,6745,001,11,01,01,110207,2,2,2,4,2,3, , , ,2,1500,2,5, ,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,2,5,5,1,1,2, ,2,55,5,6,2,243.16
2014,07,6745,018,11,01,01,110207,2,2,2,2,2,2, , , ,2,700,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,1,1,1,2, ,2,59,3,6,2,243.16
2014,07,6745,035,11,01,01,110207,2,2,2,4,1,2, , , ,2,3000,3,3, ,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,3,3,1,1,1,2, ,1,59,6,8,2,243.16
2014,07,6745,052,11,02,02,110207,2,2,2,1,2,2, , , ,3,3000,1,4, ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1, ,4,2,2,1,2, ,2,23,2,6,2,243.16
2014,07,6745,069,11,02,02,110207,2,2,2,2,2,2, , , ,2,1800,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,2,1,2, ,2,62,2,7,2,243.16
2014,07,6745,138,11,01,01,110207,2,2,2,2,2,2, , , ,2,2000,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,2,61,3,6,2,243.16
2014,07,6768,015,11,01,01,110201,2,2,2,2,1,2, , , ,3,1800,2,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,1,1,1,2, ,1,37,2,8,2,241.66
2014,07,6768,034,11,02,02,110201,2,2,2,2,3,2, , , ,3,1600,2,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,2,1,2, ,2,43,1,8,2,241.66
2014,07,6768,092,11,01,01,110201,2,2,2,2,2,2, , , ,3,1500,3,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,3,1,1,2, ,2,71,5,8,2,241.66
2014,07,6768,111,11,01,01,110201,2,2,2,2,2,2, , , ,3,4000,2,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,5,1,1,2, ,1,57,5,6,2,241.66
2014,07,6768,130,11,02,02,110201,2,2,2,4,1,2, , , ,3,2000,1,5, ,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,2,10,10,2,1,2, ,2,40,2,6,2,241.66
2014,07,6768,149,11,02,02,110201,2,2,2,4,2,3, , , ,3,2000,3,5, ,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,2,1,3,3,2,1,2, ,2,27,2,6,2,241.66
2014,07,6782,002,11,01,01,110501,2,3,2,2,2,2, ,3,3,2,500,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,80,5,3,2,240.44
2014,07,6782,011,11,01,01,110501,2,3,2,2,2,2, ,2,2,2,800,1,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,2,46,5,6,2,240.44
2014,07,6782,020,11,01,01,110501,2,3,2,2,1,2, , , ,2,1200,3,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,1,1,2, ,2,54,5,4,2,240.44
2014,07,6782,030,11,01,01,110501,2,3,2,2,1,2, ,3,3,2,1000,2,4, ,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,4,3,3,1,1,2, ,2,38,5,6,2,240.44
2014,07,6782,057,11,01,01,110501,2,3,2,2,2,2, , , ,2,300,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,2,63,5,4,2,240.44
2014,07,6782,076,11,01,01,110501,2,3,2,2,2,2, , , ,2,400,3,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,1,1,2, ,2,74,3,3,2,240.44
2014,07,6802,014,11,01,01,110507,2,3,2,2,3,3, , , ,2,1200,3,6, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,65,5,3,2,240.44
2014,07,6802,043,11,01,01,110507,2,3,2,2,2,2, , , ,2,1600,3,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,2,1,1,2, ,1,47,2,6,2,240.44
2014,07,6802,057,11,02,02,110507,2,3,2,2,1,1,7, , ,3,2200,3,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,5,2,1,2, ,2,37,1,6,2,240.44
2014,07,6802,086,11,02,02,110507,2,3,2,2,2,2, , , ,2,2000,2,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,50,2,4,2,240.44
2014,07,6802,100,11,02,02,110507,2,3,2,2,2,1,7, , ,3,2800,3,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,43,1,6,2,240.44
2014,07,6802,129,11,01,01,110507,2,3,2,2,2,1,6, , ,2,2500,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,2,53,3,5,2,240.44
