AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,CODINFOR,UBIGEO,DOMINIO,ESTRATO,P32,P33_1,P33_2,P34,P37,P38,P38A,P39A,P40$1,P40$2,P40$3,P40$4,P40$5,P40$6,P40$7,P40$8,P41,P42$1,P42$2,P42$3,P42$4,P42$5,P42$6,P42$7,P42$8,P43,P45_1,P45_2,P46,P47,TICUEST01B,FACTOR07
2011,03,0029,107,11,02,02,010101,4,7,2,2,2, ,3,200,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,1,83.11
2011,05,0031,009,11,01,01,010306,4,8,1,2,2, ,2,700,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,6, ,1,83.88
2011,05,0031,010,11,01,01,010306,4,8,3,2,2, ,2,500,1,2,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,2,1,1,6, ,2,83.88
2011,05,0031,012,11,01,01,010306,4,8,2,3,2, ,1,1500,1,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,10,1,6,8,2,83.88
2011,05,0031,066,11,01,01,010306,4,8,2,2,1,6,3,200,1,2,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,10,1,6,6,1,83.88
2011,05,0031,068,11,01,01,010306,4,8,2,3,3, ,2,500,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,10,1,6,1,2,83.88
2011,05,0031,069,11,01,01,010306,4,8,2,2,3, ,2,1200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,1,1,83.88
2011,06,0032,030,11,02,02,010502,4,8,4,2,3, ,2,500,1,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,3,1,5,6,2,83.88
2011,06,0032,045,11,01,01,010502,4,8,4,2,2, ,3,500,1,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,2,10,1,6,6,2,83.88
2011,06,0032,046,11,01,01,010502,4,8,4,2,2, ,3,500,3,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,2,10,1,6,6,2,83.88
2011,06,0032,047,11,01,01,010502,4,8,2,1,1,6,3,500,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,2,3,1,5,6,2,83.88
2011,06,0032,048,11,01,01,010502,4,8,4,1,1,3,3,600,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,4,1,6,1,2,83.88
2011,06,0032,064,11,01,01,010502,4,8,4,2,1,6,3,1000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,5,6,2,83.88
2011,06,0032,065,11,01,01,010502,4,8,2,1,2, ,3,800,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6,5,2,83.88
2011,07,0033,018,11,01,01,010516,4,8,4,1,2, ,3,300,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,3,2,6, ,1,86.15
2011,07,0033,019,11,02,02,010516,4,8,4,3,2, ,3,2000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,8,6,1,86.15
2011,07,0033,020,11,01,01,010516,4,8,2,2,2, ,3,300,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,6, ,2,86.15
2011,07,0033,021,11,01,01,010516,4,8,4,2,2, ,3,100,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,10,1,1, ,2,86.15
2011,07,0033,031,11,01,00,010516,4,8,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,86.15
2011,07,0033,047,11,01,01,010516,4,8,4,2,2, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,1,6,1,86.15
2011,07,0033,048,11,01,01,010516,4,8,4,3,3, ,3,100,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6, ,2,86.15
2011,08,0034,033,11,02,02,010506,4,8,4,1,2, ,3,1000,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,3,6,6,1,86.15
2011,08,0034,035,11,02,02,010506,4,8,2,2,2, ,3,500,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,1,86.15
2011,08,0034,036,11,01,01,010506,4,8,2,2,2, ,3,500,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,10,6,6,1,86.15
2011,08,0034,077,11,01,01,010506,4,8,3,2,2, ,3,300,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,10,6,6,1,86.15
2011,08,0034,078,11,01,01,010506,4,8,2,2,2, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6, ,1,86.15
2011,08,0034,079,11,02,02,010506,4,8,3,2,2, ,3,400,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,1,86.15
2011,08,0034,081,11,01,01,010506,4,8,3,2,3, ,3,700,2,2,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,2,1,6,6,1,86.15
2011,08,0034,083,11,01,01,010506,4,8,2,2,2, ,3,300,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,6, ,1,86.15
2011,09,0035,024,11,01,01,010514,4,8,2,2,2, ,3,500,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,6,6,2,86.15
2011,09,0035,066,11,01,01,010514,4,8,2,2,2, ,2,800,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6,6,2,86.15
2011,09,0035,067,11,01,01,010514,4,8,4,2,3, ,3,700,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,5, ,1,86.15
2011,09,0035,068,11,02,02,010514,4,8,2,2,2, ,2,800,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,2,6,6,2,86.15
2011,09,0035,069,11,01,01,010514,4,8,4,2,2, ,3,300,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,7, ,2,86.15
2011,09,0035,070,11,02,02,010514,4,8,3,2,2, ,3,1300,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,8,6,2,86.15
2011,09,0035,071,11,01,01,010514,4,8,2,1,1,7,3,400,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,6,6,2,86.15
2011,09,0035,072,11,01,01,010514,4,8,4,2,3, ,2,1000,1,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,6,6,2,86.15
2011,10,0036,026,11,02,02,010503,4,8,3,1,1,5,3,300,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6,6,1,81.03
2011,10,0036,027,11,01,01,010503,4,8,4,2,2, ,2,1000,2,2,0,0,1,0,0,0,0,0,3,0,1,1,0,0,0,0,0,2,1,10,6,6,1,81.03
2011,10,0036,083,11,01,01,010503,4,8,2,2,2, ,3,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,1,81.03
2011,10,0036,084,11,02,02,010503,4,8,4,2,2, ,2,800,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,2,6,6,1,81.03
2011,10,0036,085,11,01,01,010503,4,8,1,2,2, ,3,200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,2,6, ,1,81.03
2011,10,0036,088,11,01,01,010503,4,8,2,1,2, ,3,1000,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,2,6,6,1,81.03
2011,10,0036,090,11,01,01,010503,4,8,2,2,2, ,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,2,6,6,1,81.03
2011,11,0037,019,11,01,01,010114,4,8,2,2,2, ,3,3000,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,3,6, ,1,81.03
2011,11,0037,022,11,02,02,010114,4,8,2,2,2, ,3,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,1,81.03
2011,11,0037,023,11,01,01,010114,4,8,2,1,1,5,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6, ,1,81.03
2011,11,0037,055,11,02,02,010114,4,8,2,1,2, ,3,300,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,1,81.03
2011,11,0037,056,11,02,02,010114,4,8,4,3,3, ,3,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,1,81.03
2011,11,0037,057,11,02,02,010114,4,8,2,2,2, ,3,300,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6,6,1,81.03
2011,11,0037,058,11,01,01,010114,4,8,4,1,1,6,2,300,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,6, ,1,81.03
2011,11,0037,059,11,01,01,010114,4,8,2,2,2, ,3,700,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,1,81.03
2011,12,0038,021,11,01,01,010109,4,8,2,1,3, ,2,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,3, ,2,81.03
2011,12,0038,022,11,01,01,010109,4,8,4,1,3, ,3,600,3,2,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,2,10,2,6,6,2,81.03
2011,12,0038,023,11,02,02,010109,4,8,2,1,1,6,3,800,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,2,6,5,2,81.03
2011,12,0038,024,11,01,01,010109,4,8,1,2,2, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,2,81.03
2011,12,0038,070,11,02,02,010109,4,8,4,2,2, ,3,400,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,8,6,2,81.03
2011,12,0038,071,11,02,02,010109,4,8,2,1,1,6,3,1500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,1,6,2,81.03
2011,12,0038,074,11,01,01,010109,4,8,1,2,2, ,3,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,2,81.03
2011,12,0038,075,11,02,02,010109,4,8,2,1,1,6,3,1000,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,7,6,2,81.03
2011,01,0039,062,11,01,01,010109,4,8,3,3,3, ,3,300,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6, ,2,83.11
2011,01,0039,064,11,01,01,010109,4,8,3,2,2, ,3,2000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,83.11
2011,01,0039,066,11,01,01,010109,4,8,1,2,2, ,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,2,83.11
2011,01,0039,134,11,02,02,010109,4,8,2,2,2, ,2,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,1,2,83.11
2011,01,0039,135,11,02,02,010109,4,8,3,2,2, ,3,500,3,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,2,3,1,6,6,2,83.11
2011,01,0039,137,11,01,01,010109,4,8,4,2,2, ,3,500,3,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,83.11
2011,01,0039,140,11,01,01,010109,4,8,2,2,2, ,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,2,83.11
2011,01,0039,141,11,02,02,010109,4,8,3,3,3, ,3,1500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,1,6,2,83.11
2011,02,0040,001,11,01,01,010110,4,8,1,2,1,6,3,200,1,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,6,8,2,83.11
2011,02,0040,003,11,01,01,010110,4,8,2,3,3, ,2,250,1,2,0,0,1,0,0,0,0,0,4, , , , , , , , , ,10,1,6,6,2,83.11
2011,02,0040,005,11,02,02,010110,4,8,4,2,2, ,3,600,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6, ,83.11
2011,02,0040,020,11,01,01,010110,4,8,2,2,2, ,3,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,2,83.11
2011,02,0040,021,11,01,00,010110,4,8,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,83.11
2011,02,0040,022,11,01,01,010110,4,8,1,2,2, ,3,433,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,2,83.11
2011,02,0040,024,11,02,02,010110,4,8,2,1,2, ,3,600,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,2,83.11
2011,10,0041,007,11,01,01,010201,7,4,2,1,1,6,3,1500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6, ,1,119.02
2011,10,0041,036,11,01,01,010201,7,4,2,2,2, ,2,1500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,4,3,6,6,1,119.02
2011,10,0041,048,11,01,01,010201,7,4,4,2,2, ,1,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6,6,1,119.02
2011,10,0041,074,11,01,01,010201,7,4,2,2,2, ,3,1500,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,1,119.02
2011,10,0041,086,11,01,00,010201,7,4,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,119.02
2011,10,0041,111,11,01,01,010201,7,4,2,2,2, ,3,1000,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,1,119.02
2011,11,0042,002,11,01,01,010201,7,4,2,2,2, ,3,3000,2,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,1,119.02
2011,11,0042,009,11,01,01,010201,7,4,2,2,2, ,3,2000,2,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6, ,1,119.02
2011,11,0042,055,11,02,02,010201,7,4,2,3,1,7,3,800,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,7,5,9,6,1,119.02
2011,11,0042,079,11,01,01,010201,7,4,1,2,1,6,3,2000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,7,2,6,6,1,119.02
2011,12,0043,024,11,02,02,010201,7,4,4,2,2, ,2,2000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,7,6,2,119.02
2011,12,0043,038,11,01,01,010201,7,4,4,2,2, ,3,3000,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,3,6,6,2,119.02
2011,12,0043,060,11,01,01,010201,7,4,2,2,2, ,3,4000,2,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,5,6,6,2,119.02
2011,12,0043,074,11,01,01,010201,7,4,2,2,2, ,3,99999,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,7, ,2,119.02
2011,12,0043,096,11,02,02,010201,7,4,2,1,1,7,3,2000,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,5,6,6,2,119.02
2011,01,0044,008,11,01,01,010201,7,4,2,3,2, ,3,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,8,2,126.83
2011,01,0044,021,11,01,01,010201,7,4,2,2,2, ,3,1000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,6, ,2,126.83
2011,01,0044,031,11,02,02,010201,7,4,2,2,2, ,3,500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,2,126.83
2011,01,0044,042,11,01,01,010201,7,4,2,3,3, ,2,2000,1,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,2,2,2,6,5,2,126.83
2011,01,0044,099,11,01,01,010201,7,4,2,3,2, ,3,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6, , ,126.83
2011,02,0045,005,11,02,02,010201,7,4,3,2,2, ,3,2000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6, ,122.29
2011,02,0045,028,11,02,02,010201,7,4,4,3,1,6,3,1000,1,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,3,3,6,6, ,122.29
2011,02,0045,039,11,01,01,010201,7,4,4,2,2, ,2,500,1,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,2,1,6,9, ,122.29
2011,02,0045,063,11,01,01,010201,7,4,2,2,2, ,2,1500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,2,6,6, ,122.29
2011,02,0045,076,11,01,00,010201,7,4,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,122.29
2011,02,0045,104,11,01,01,010201,7,4,2,2,1,7,4,1100,3,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,1,6, ,122.29
2011,03,0046,001,11,02,02,010201,7,4,2,2,2, ,3,1000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,1,122.29
2011,03,0046,015,11,02,02,010201,7,4,2,2,2, ,2,1500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,3,6,6,1,122.29
2011,03,0046,027,11,02,02,010201,7,4,4,2,3, ,3,1000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6, ,122.29
2011,03,0046,038,11,01,01,010201,7,4,2,3,2, ,3,2000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,1,122.29
2011,03,0046,063,11,02,02,010201,7,4,1,2,2, ,3,1500,2,3,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,3,1,6,6, ,122.29
2011,03,0046,075,11,02,02,010201,7,4,2,2,1,6,3,1000,3,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,4,4,6,6, ,122.29
2011,04,0047,007,12,01,01,010201,7,4,2,3,2, ,3,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,1,112.11
2011,04,0047,032,11,01,01,010201,7,4,1,1,1,7,3,1000,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,1,112.11
2011,04,0047,069,12,01,01,010201,7,4,2,3,3, ,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,6,6, ,112.11
2011,04,0047,069,22,01,01,010201,7,4,1,2,2, ,3,700,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,4,2,6,6,1,112.11
2011,04,0047,082,11,01,01,010201,7,4,2,2,1,6,3,1500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,3,6,6,1,112.11
2011,04,0047,107,11,02,02,010201,7,4,2,2,2, ,3,1000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6,6, ,112.11
2011,05,0048,009,11,02,02,010201,7,4,2,2,2, ,3,800,2,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,10,10,6,6, ,112.11
2011,05,0048,035,11,02,02,010201,7,4,2,1,2, ,3,1500,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6, ,112.11
2011,05,0048,047,11,02,02,010201,7,4,2,3,3, ,3,300,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,1,112.11
2011,05,0048,073,11,01,01,010201,7,4,2,2,2, ,3,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,1,112.11
2011,05,0048,085,11,02,02,010201,7,4,4,3,2, ,3,800,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,6,6, ,112.11
2011,05,0048,111,11,02,02,010201,7,4,2,1,2, ,3,500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,1,112.11
2011,06,0049,002,11,01,01,010201,7,4,2,2,2, ,3,800,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,9,1,112.11
2011,06,0049,028,11,01,01,010201,7,4,4,2,3, ,2,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,1,112.11
2011,06,0049,040,11,01,01,010201,7,4,2,3,3, ,3,1500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,9,1,112.11
2011,06,0049,066,11,02,02,010201,7,4,4,2,2, ,3,700,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,1,112.11
2011,06,0049,079,11,01,01,010201,7,4,2,2,2, ,3,900,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,1,112.11
2011,06,0049,106,11,01,01,010201,7,4,2,2,2, ,3,800,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,1,112.11
2011,07,0050,006,11,02,02,010201,7,4,4,3,3, ,2,2000,1,3,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,2,2,2,6,6,2,127.74
2011,07,0050,026,11,01,01,010201,7,4,2,2,2, ,3,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,6,6,2,127.74
2011,07,0050,036,11,02,02,010201,7,4,4,2,2, ,3,2000,3,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,5,5,6,1,2,127.74
2011,07,0050,058,11,01,01,010201,7,4,4,3,2, ,3,800,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,2,127.74
2011,07,0050,070,11,01,01,010201,7,4,2,2,2, ,3,2000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6, ,2,127.74
2011,07,0050,088,11,01,01,010201,7,4,2,3,3, ,3,2000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,1,127.74
2011,08,0051,003,11,01,01,010201,7,4,1,2,2, ,3,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6, ,1,127.74
2011,08,0051,023,11,02,02,010201,7,4,2,2,2, ,2,700,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,2,127.74
2011,08,0051,032,11,02,02,010201,7,4,3,3,3, ,2,1200,2,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,2,6,6,1,127.74
2011,08,0051,053,11,01,01,010201,7,4,4,2,2,7,2,900,1,1,0,0,1,0,0,0,0,0,3,1,1,1,0,0,0,0,0,2,2,2,6, ,2,127.74
2011,08,0051,062,11,01,01,010201,7,4,2,2,3, ,2,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,10,6, ,2,127.74
2011,09,0052,018,11,01,01,010201,7,4,4,2,2, ,3,1500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6,6,1,127.74
2011,09,0052,054,11,01,01,010201,7,4,4,3,3, ,2,1500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6, ,2,127.74
2011,09,0052,069,11,02,02,010201,7,4,2,1,2, ,3,5000,1,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,5,10,8,6,1,127.74
2011,09,0052,100,11,02,02,010201,7,4,4,3,3, ,3,900,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,10,10,8,6,1,127.74
2011,09,0052,123,11,02,02,010201,7,4,4,3,2, ,3,1500,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6,6,2,127.74
2011,09,0052,145,11,01,01,010201,7,4,3,2,3, ,2,400,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,7,2,127.74
2011,01,0053,004,11,02,02,010201,7,4,2,3,3, ,3,1500,1,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,2,8,6, ,126.83
2011,01,0053,015,11,02,02,010201,7,4,2,2,1,7,3,2000,1,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,7,6,6,2,126.83
2011,01,0053,032,11,01,01,010201,7,4,1,2,2, ,3,2000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,6,6,2,126.83
2011,01,0053,077,11,01,01,010201,7,4,4,2,1,7,3,1000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,6,6,2,126.83
2011,01,0053,092,11,02,02,010201,7,4,4,3,3, ,3,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6,6,2,126.83
2011,11,0054,008,11,01,01,010201,7,4,2,2,2, ,3,600,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6, ,1,102.5
2011,11,0054,024,11,02,02,010201,7,4,2,2,2, ,3,3500,3,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,1,102.5
2011,11,0054,032,11,01,01,010201,7,4,3,2,2, ,4,1000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,7,3,6, ,1,102.5
2011,11,0054,052,11,01,01,010201,7,4,1,2,1,6,3,400,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6,6,1,102.5
2011,11,0054,060,11,02,02,010201,7,4,4,2,2, ,3,1000,2,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,1,6,6,1,102.5
2011,11,0054,080,11,01,01,010201,7,4,2,1,2, ,2,300,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6, ,1,102.5
2011,07,0055,009,11,01,01,010701,7,4,4,3,2, ,3,500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,6,3,1,122.84
2011,07,0055,025,11,01,01,010701,7,4,4,2,2, ,3,2000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,3,6,1,122.84
2011,07,0055,036,11,01,00,010701,7,4,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,122.84
2011,07,0055,045,11,01,01,010701,7,4,3,2,2, ,2,2500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,1,122.84
2011,07,0055,057,11,01,01,010701,7,4,2,2,2, ,3,1500,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,2,6,6,1,122.84
2011,07,0055,113,11,01,01,010701,7,4,4,3,2, ,3,2000,1,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,2,10,1,7, ,1,122.84
2011,05,0056,015,11,01,01,010701,7,4,2,2,1,6,3,2000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,7,4,6, ,2,107.23
2011,05,0056,028,11,02,02,010701,7,4,4,2,3, ,2,1200,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,10,4,7,6,1,107.23
2011,05,0056,036,11,01,01,010701,7,4,2,2,2, ,3,600,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,7,6, ,1,107.23
2011,05,0056,057,11,02,02,010701,7,4,2,1,1,6,3,3000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,1,107.23
2011,05,0056,069,11,01,01,010701,7,4,2,2,3, ,3,1500,1,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,4,3,6, ,1,107.23
2011,05,0056,092,11,01,01,010701,7,4,2,2,1,6,3,1800,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6,6,1,107.23
2011,01,0057,010,11,01,01,010701,7,4,4,2,3, ,2,800,3,3,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,2,1,1,6, , ,130.58
2011,01,0057,022,12,01,01,010701,7,4,2,2,2, ,2,1000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6, ,2,130.58
2011,01,0057,047,11,01,00,010701,7,4,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,130.58
